timestamp,open,high,low,close,volume
1767576600000,0.9553,1.0057,0.9552,0.9958,4338043.0
1767577500000,0.9958,1.0151,0.9822,1.0038,2366636.0
1767578400000,1.0038,1.0104,0.9851,0.9908,1637101.0
1767579300000,0.9908,0.9994,0.9874,0.993,820176.0
1767580200000,0.993,1.0323,0.9909,1.0224,3424558.0
1767581100000,1.0224,1.05,1.0164,1.0436,2072930.0
1767582000000,1.0436,1.0487,1.021,1.0239,1986143.0
1767582900000,1.0239,1.0279,1.0148,1.0237,1543109.0
1767583800000,1.0237,1.0577,1.0194,1.0565,2767162.0
1767584700000,1.0565,1.0591,1.0313,1.0347,1464517.0
1767585600000,1.0347,1.0487,1.0268,1.0306,1026666.0
1767586500000,1.0306,1.0352,1.0173,1.0211,1190698.0
1767587400000,1.0211,1.0236,1.0032,1.012,1490288.0
1767588300000,1.012,1.0193,1.0109,1.0177,643932.0
1767589200000,1.0177,1.0343,1.0132,1.0252,1007397.0
1767590100000,1.0252,1.0379,1.0179,1.0369,1327785.0
1767591000000,1.0369,1.0509,1.0341,1.0428,1086523.0
1767591900000,1.0428,1.0461,1.0259,1.0287,1254579.0
1767592800000,1.0287,1.0434,1.0279,1.0411,845895.0
1767593700000,1.0411,1.0649,1.0382,1.0476,2164787.0
1767594600000,1.0476,1.0564,1.0346,1.0556,1602924.0
1767595500000,1.0556,1.0695,1.0467,1.0631,1865049.0
1767596400000,1.0631,1.0896,1.0591,1.0816,4068995.0
1767597300000,1.0816,1.0866,1.0682,1.0767,2437451.0
1767598200000,1.0767,1.0954,1.0756,1.0886,2556305.0
1767599100000,1.0886,1.0922,1.0773,1.0864,1298451.0
1767600000000,1.0864,1.0959,1.0797,1.0812,1809543.0
1767600900000,1.0812,1.0917,1.0784,1.0822,1132717.0
1767601800000,1.0822,1.0904,1.0556,1.065,3575790.0
1767602700000,1.065,1.0706,1.0612,1.0637,990484.0
1767603600000,1.0637,1.0657,1.047,1.0526,2019331.0
1767604500000,1.0526,1.0589,1.0492,1.0558,1063416.0
1767605400000,1.0558,1.066,1.0486,1.0547,1526898.0
1767606300000,1.0547,1.062,1.0366,1.0414,1957359.0
1767607200000,1.0414,1.0546,1.0389,1.0513,1109673.0
1767608100000,1.0513,1.0585,1.0447,1.0494,1210876.0
1767609000000,1.0494,1.0499,1.0345,1.0476,1216165.0
1767609900000,1.0476,1.0611,1.0473,1.0582,1063098.0
1767610800000,1.0582,1.0677,1.0529,1.0621,1090619.0
1767611700000,1.0621,1.0845,1.0605,1.0781,1977126.0
1767612600000,1.0781,1.0847,1.0692,1.0733,1668793.0
1767613500000,1.0733,1.0879,1.0727,1.0783,1079327.0
1767614400000,1.0783,1.0855,1.0725,1.0754,1138211.0
1767615300000,1.0754,1.076,1.065,1.0713,1258656.0
1767616200000,1.0713,1.0729,1.0593,1.0606,1152673.0
1767617100000,1.0606,1.0659,1.0533,1.0619,1177869.0
1767618000000,1.0619,1.0643,1.0564,1.0603,803500.0
1767618900000,1.0603,1.0688,1.0502,1.0631,1342270.0
1767619800000,1.0631,1.0717,1.0537,1.0571,1182957.0
1767620700000,1.0571,1.0679,1.0566,1.0642,664570.0
1767621600000,1.0642,1.0673,1.0543,1.0605,799386.0
1767622500000,1.0605,1.0682,1.0549,1.0668,813851.0
1767623400000,1.0668,1.1144,1.0654,1.1048,5101360.0
1767624300000,1.1048,1.1412,1.0998,1.1244,6822872.0
1767625200000,1.1244,1.1297,1.1116,1.1162,3071520.0
1767626100000,1.1162,1.1254,1.1001,1.1051,2719492.0
